"Markettype","Trddt","Dretmdeq"
"16","2023-03-10","-0.008688"
"2","2023-03-13","-0.004429"
"64","2023-03-13","-0.004532"
"8","2023-03-13","-0.004807"
"1","2023-03-13","0.004495"
"4","2023-03-13","0.002485"
"32","2023-03-13","-0.000670"
"16","2023-03-13","0.000719"
"2","2023-03-14","-0.010460"
"64","2023-03-14","-0.011104"
"8","2023-03-14","-0.005157"
"1","2023-03-14","-0.011886"
"4","2023-03-14","-0.013658"
"32","2023-03-14","-0.001828"
"16","2023-03-14","-0.012623"
"2","2023-03-15","0.006167"
"64","2023-03-15","0.000463"
"8","2023-03-15","0.004447"
"1","2023-03-15","0.011802"
"4","2023-03-15","0.010461"
"32","2023-03-15","0.001166"
"16","2023-03-15","0.004384"
"2","2023-03-16","-0.012242"
"64","2023-03-16","-0.012042"
"8","2023-03-16","-0.006719"
"1","2023-03-16","-0.014423"
"4","2023-03-16","-0.015963"
"32","2023-03-16","-0.015701"
"16","2023-03-16","-0.016225"
"2","2023-03-17","0.005947"
"64","2023-03-17","0.002045"
"8","2023-03-17","0.003308"
"1","2023-03-17","0.005387"
"4","2023-03-17","0.006661"
"32","2023-03-17","0.008581"
"16","2023-03-17","0.010888"
"2","2023-03-20","-0.008540"
"64","2023-03-20","-0.007393"
"8","2023-03-20","-0.001097"
"1","2023-03-20","-0.004150"
"4","2023-03-20","-0.003834"
"32","2023-03-20","-0.001251"
"16","2023-03-20","-0.003256"
"2","2023-03-21","0.001026"
"64","2023-03-21","0.011877"
"8","2023-03-21","0.002217"
"1","2023-03-21","0.012309"
"4","2023-03-21","0.015254"
"32","2023-03-21","0.015539"
"16","2023-03-21","0.019087"
"2","2023-03-22","0.002733"
"64","2023-03-22","0.003186"
"8","2023-03-22","0.002381"
"1","2023-03-22","0.004166"
"4","2023-03-22","0.005104"
"32","2023-03-22","0.003920"
"16","2023-03-22","0.010009"
"2","2023-03-23","-0.001765"
"64","2023-03-23","-0.005646"
"8","2023-03-23","0.001812"
"1","2023-03-23","-0.000929"
"4","2023-03-23","0.001072"
"32","2023-03-23","0.005581"
"16","2023-03-23","0.000658"
"2","2023-03-24","-0.000952"
"64","2023-03-24","0.013088"
"8","2023-03-24","-0.002481"
"1","2023-03-24","-0.002470"
"4","2023-03-24","0.001434"
"32","2023-03-24","-0.001195"
"16","2023-03-24","0.005204"
"2","2023-03-27","-0.007989"
"64","2023-03-27","-0.001820"
"8","2023-03-27","-0.006237"
"1","2023-03-27","-0.003081"
"4","2023-03-27","-0.002444"
"32","2023-03-27","0.004483"
"16","2023-03-27","0.005016"
"2","2023-03-28","0.000431"
"64","2023-03-28","-0.005708"
"8","2023-03-28","-0.003503"
"1","2023-03-28","-0.003811"
"4","2023-03-28","-0.007146"
"32","2023-03-28","-0.017652"
"16","2023-03-28","-0.011608"
"2","2023-03-29","-0.003289"
"64","2023-03-29","-0.000152"
"8","2023-03-29","-0.003103"
"1","2023-03-29","-0.005465"
"4","2023-03-29","-0.005954"
"32","2023-03-29","0.003248"
"16","2023-03-29","-0.002729"
"2","2023-03-30","-0.003840"
"64","2023-03-30","-0.006318"
"8","2023-03-30","-0.000950"
"1","2023-03-30","-0.001254"
"4","2023-03-30","-0.003783"
"32","2023-03-30","0.000280"
"16","2023-03-30","-0.007313"
"2","2023-03-31","0.002097"
"64","2023-03-31","-0.000299"
"8","2023-03-31","0.000472"
"1","2023-03-31","0.008385"
"4","2023-03-31","0.010817"
"32","2023-03-31","0.005558"
"16","2023-03-31","0.010545"
"64","2023-04-03","-0.000648"
"8","2023-04-03","0.002284"
"1","2023-04-03","0.007090"
"2","2023-04-03","0.009380"
"4","2023-04-03","0.008616"
"32","2023-04-03","0.016426"
"16","2023-04-03","0.013447"
"64","2023-04-04","-0.005264"
"8","2023-04-04","-0.000397"
"1","2023-04-04","-0.006242"
"2","2023-04-04","-0.001907"
"4","2023-04-04","-0.009311"
"32","2023-04-04","-0.000560"
"16","2023-04-04","-0.011869"
"64","2023-04-06","-0.004699"
"8","2023-04-06","-0.000023"
"1","2023-04-06","-0.004031"
"2","2023-04-06","-0.002994"
"4","2023-04-06","-0.003371"
"32","2023-04-06","0.018551"
"16","2023-04-06","0.000572"
"64","2023-04-07","0.003570"
"8","2023-04-07","0.002916"
"1","2023-04-07","0.006900"
"2","2023-04-07","0.006814"
"4","2023-04-07","0.008617"
"32","2023-04-07","0.019167"
"16","2023-04-07","0.012583"
"64","2023-04-10","-0.003461"
"8","2023-04-10","-0.003961"
"1","2023-04-10","-0.007238"
"2","2023-04-10","-0.004954"
"4","2023-04-10","-0.008802"
"32","2023-04-10","-0.008818"
"16","2023-04-10","-0.016352"
"64","2023-04-11","-0.002031"
"8","2023-04-11","0.001357"
"1","2023-04-11","0.001372"
"2","2023-04-11","0.001045"
"4","2023-04-11","0.001665"
"32","2023-04-11","-0.001727"
"16","2023-04-11","0.002198"
"64","2023-04-12","-0.001363"
"8","2023-04-12","-0.000695"
"1","2023-04-12","0.004771"
"2","2023-04-12","0.000356"
"4","2023-04-12","0.006703"
"32","2023-04-12","0.013043"
"16","2023-04-12","0.013735"
"64","2023-04-13","-0.001846"
"8","2023-04-13","-0.004810"
"1","2023-04-13","-0.001538"
"2","2023-04-13","0.000380"
"4","2023-04-13","-0.004704"
"32","2023-04-13","-0.010001"
"16","2023-04-13","-0.006244"
"64","2023-04-14","0.001753"
"8","2023-04-14","-0.002234"
"1","2023-04-14","0.002199"
"2","2023-04-14","0.000964"
"4","2023-04-14","0.001535"
"32","2023-04-14","0.018440"
"16","2023-04-14","0.004900"
"64","2023-04-17","0.002065"
"8","2023-04-17","-0.000202"
"1","2023-04-17","0.006169"
"2","2023-04-17","0.001082"
"4","2023-04-17","0.001131"
"32","2023-04-17","-0.004248"
"16","2023-04-17","-0.005873"
"64","2023-04-18","-0.001933"
"8","2023-04-18","-0.001160"
"1","2023-04-18","-0.002872"
"2","2023-04-18","-0.000660"
"4","2023-04-18","-0.005161"
"32","2023-04-18","-0.011103"
"16","2023-04-18","-0.007020"
"64","2023-04-19","-0.000669"
"8","2023-04-19","-0.002420"
"1","2023-04-19","-0.005094"
"2","2023-04-19","-0.007021"
"4","2023-04-19","-0.005377"
"32","2023-04-19","-0.002342"
"16","2023-04-19","-0.000521"
"64","2023-04-20","-0.005144"
"8","2023-04-20","-0.001823"
"1","2023-04-20","-0.005616"
"2","2023-04-20","-0.003166"
"4","2023-04-20","-0.006462"
"32","2023-04-20","-0.000534"
"16","2023-04-20","-0.003441"
"64","2023-04-21","-0.007776"
"8","2023-04-21","-0.005265"
"1","2023-04-21","-0.021380"
"2","2023-04-21","-0.011797"
"4","2023-04-21","-0.025872"
"32","2023-04-21","-0.035499"
"16","2023-04-21","-0.032408"
"64","2023-04-24","0.004810"
"8","2023-04-24","-0.004873"
"1","2023-04-24","-0.004513"
"2","2023-04-24","-0.003870"
"4","2023-04-24","-0.004396"
"32","2023-04-24","-0.017975"
"16","2023-04-24","-0.001353"
"64","2023-04-25","-0.010552"
"8","2023-04-25","-0.007579"
"1","2023-04-25","-0.014534"
"2","2023-04-25","-0.006302"
"4","2023-04-25","-0.021369"
"32","2023-04-25","-0.030064"
"16","2023-04-25","-0.027511"
"64","2023-04-26","0.010073"
"8","2023-04-26","0.005836"
"1","2023-04-26","0.009114"
"2","2023-04-26","0.006004"
"4","2023-04-26","0.008986"
"32","2023-04-26","0.003014"
"16","2023-04-26","0.009997"
"64","2023-04-27","-0.007980"
"8","2023-04-27","0.000479"
"1","2023-04-27","0.004255"
"2","2023-04-27","0.003086"
"4","2023-04-27","-0.000293"
"32","2023-04-27","0.005041"
"16","2023-04-27","-0.005336"
"64","2023-04-28","0.006702"
"8","2023-04-28","0.002700"
"1","2023-04-28","0.015738"
"2","2023-04-28","0.009760"
"4","2023-04-28","0.019336"
"32","2023-04-28","0.014441"
"16","2023-04-28","0.024808"
"8","2023-05-04","0.000597"
"64","2023-05-04","0.009151"
"1","2023-05-04","0.009038"
"2","2023-05-04","-0.006552"
"4","2023-05-04","0.008522"
"32","2023-05-04","-0.014590"
"16","2023-05-04","0.003440"
"8","2023-05-05","-0.006777"
"64","2023-05-05","0.028413"
"1","2023-05-05","-0.005527"
"2","2023-05-05","-0.005588"
"4","2023-05-05","-0.007795"
"32","2023-05-05","-0.015853"
"16","2023-05-05","-0.009793"
"8","2023-05-08","0.005728"
"64","2023-05-08","0.035472"
"1","2023-05-08","0.006841"
"2","2023-05-08","0.001407"
"4","2023-05-08","0.003955"
"32","2023-05-08","0.000917"
"16","2023-05-08","0.005848"
"8","2023-05-09","-0.000948"
"64","2023-05-09","-0.017287"
"1","2023-05-09","-0.011164"
"2","2023-05-09","-0.003911"
"4","2023-05-09","-0.013945"
"32","2023-05-09","-0.022726"
"16","2023-05-09","-0.020219"
"8","2023-05-10","0.000849"
"64","2023-05-10","-0.015143"
"1","2023-05-10","0.001219"
"2","2023-05-10","-0.002832"
"4","2023-05-10","0.003160"
"32","2023-05-10","0.005048"
"16","2023-05-10","0.010071"
"8","2023-05-11","-0.000662"
"64","2023-05-11","0.008770"
"1","2023-05-11","0.004288"
"2","2023-05-11","-0.004682"
"4","2023-05-11","0.005556"
"32","2023-05-11","0.005555"
"16","2023-05-11","0.007140"
"8","2023-05-12","-0.005519"
"64","2023-05-12","0.013408"
"1","2023-05-12","-0.008947"
"2","2023-05-12","-0.006472"
"4","2023-05-12","-0.010197"
"32","2023-05-12","-0.010990"
"16","2023-05-12","-0.009456"
"64","2023-05-15","0.001644"
"8","2023-05-15","0.003274"
"1","2023-05-15","0.006799"
"2","2023-05-15","0.001399"
"4","2023-05-15","0.006511"
"32","2023-05-15","0.015330"
"16","2023-05-15","0.010706"
"64","2023-05-16","-0.008302"
"8","2023-05-16","-0.003683"
"1","2023-05-16","-0.009442"
"2","2023-05-16","-0.005318"
"4","2023-05-16","-0.009723"
"32","2023-05-16","0.001668"
"16","2023-05-16","-0.004447"
"64","2023-05-17","0.003296"
"8","2023-05-17","-0.000460"
"1","2023-05-17","0.005354"
"2","2023-05-17","0.005090"
"4","2023-05-17","0.007124"
"32","2023-05-17","0.013708"
"16","2023-05-17","0.017814"
"64","2023-05-18","0.009162"
"8","2023-05-18","-0.001803"
"1","2023-05-18","0.001116"
"2","2023-05-18","0.001958"
"4","2023-05-18","0.002443"
"32","2023-05-18","0.008713"
"16","2023-05-18","0.010638"
"64","2023-05-19","0.003087"
"8","2023-05-19","-0.001995"
"1","2023-05-19","-0.002038"
"2","2023-05-19","-0.003895"
"4","2023-05-19","-0.000723"
"32","2023-05-19","0.015639"
"16","2023-05-19","0.003909"
"64","2023-05-22","0.005294"
"8","2023-05-22","-0.001226"
"1","2023-05-22","0.004995"
"2","2023-05-22","-0.000348"
"4","2023-05-22","0.003377"
"32","2023-05-22","0.003286"
"16","2023-05-22","0.004816"
"64","2023-05-23","0.008985"
"8","2023-05-23","-0.007687"
"1","2023-05-23","-0.009328"
"2","2023-05-23","-0.008216"
"4","2023-05-23","-0.008192"
"32","2023-05-23","-0.008118"
"16","2023-05-23","-0.008720"
"64","2023-05-24","-0.000630"
"8","2023-05-24","-0.010980"
"1","2023-05-24","-0.005352"
"2","2023-05-24","-0.001938"
"4","2023-05-24","-0.003520"
"32","2023-05-24","0.006375"
"16","2023-05-24","0.006849"
"64","2023-05-25","-0.011556"
"8","2023-05-25","-0.010310"
"1","2023-05-25","-0.001767"
"2","2023-05-25","-0.002646"
"4","2023-05-25","-0.002761"
"32","2023-05-25","0.003113"
"16","2023-05-25","0.002708"
"64","2023-05-26","0.000389"
"8","2023-05-26","0.008806"
"1","2023-05-26","0.003370"
"2","2023-05-26","0.001470"
"4","2023-05-26","0.003590"
"32","2023-05-26","0.006346"
"16","2023-05-26","0.005318"
"8","2023-05-29","-0.012644"
"64","2023-05-29","-0.008900"
"1","2023-05-29","-0.004056"
"2","2023-05-29","-0.005480"
"4","2023-05-29","-0.006053"
"32","2023-05-29","-0.002632"
"16","2023-05-29","-0.003328"
"8","2023-05-30","-0.004838"
"64","2023-05-30","-0.002617"
"1","2023-05-30","0.002654"
"2","2023-05-30","-0.004719"
"4","2023-05-30","0.003432"
"32","2023-05-30","0.002751"
"16","2023-05-30","0.006807"
"8","2023-05-31","-0.017060"
"64","2023-05-31","-0.004968"
"1","2023-05-31","-0.004941"
"2","2023-05-31","-0.029620"
"4","2023-05-31","-0.002141"
"32","2023-05-31","0.003705"
"16","2023-05-31","-0.001286"
"8","2023-06-01","-0.001408"
"64","2023-06-01","-0.004281"
"1","2023-06-01","0.001299"
"2","2023-06-01","0.000258"
"4","2023-06-01","0.002136"
"32","2023-06-01","0.004503"
"16","2023-06-01","0.006094"
"8","2023-06-02","0.015263"
"64","2023-06-02","0.004924"
"1","2023-06-02","0.008753"
"2","2023-06-02","0.011179"
"4","2023-06-02","0.011583"
"32","2023-06-02","0.003457"
"16","2023-06-02","0.004794"
"8","2023-06-05","0.001213"
"64","2023-06-05","-0.003614"
"1","2023-06-05","0.004361"
"2","2023-06-05","0.003726"
"4","2023-06-05","0.003976"
"32","2023-06-05","-0.001788"
"16","2023-06-05","0.005042"
"8","2023-06-06","-0.003362"
"64","2023-06-06","-0.009463"
"1","2023-06-06","-0.015649"
"2","2023-06-06","-0.006327"
"4","2023-06-06","-0.018518"
"32","2023-06-06","-0.029943"
"16","2023-06-06","-0.022669"
"8","2023-06-07","0.003416"
"64","2023-06-07","-0.004444"
"1","2023-06-07","0.003574"
"2","2023-06-07","0.003393"
"4","2023-06-07","0.003554"
"32","2023-06-07","0.006442"
"16","2023-06-07","0.006076"
"8","2023-06-08","0.001635"
"64","2023-06-08","-0.003608"
"1","2023-06-08","-0.001674"
"2","2023-06-08","-0.001303"
"4","2023-06-08","-0.003103"
"32","2023-06-08","-0.019230"
"16","2023-06-08","-0.007681"
"64","2023-06-09","-0.006402"
"8","2023-06-09","0.003348"
"1","2023-06-09","0.003230"
"2","2023-06-09","0.002456"
"4","2023-06-09","0.002952"
"32","2023-06-09","0.012742"
"16","2023-06-09","0.008018"
"64","2023-06-12","-0.002438"
"8","2023-06-12","0.001230"
"1","2023-06-12","0.006249"
"2","2023-06-12","-0.009390"
"4","2023-06-12","0.008524"
"32","2023-06-12","0.000883"
"16","2023-06-12","0.007765"
"64","2023-06-13","-0.000491"
"8","2023-06-13","0.000304"
"1","2023-06-13","0.002239"
"2","2023-06-13","0.003026"
"4","2023-06-13","0.002180"
"32","2023-06-13","0.009970"
"16","2023-06-13","0.005945"
"64","2023-06-14","-0.006625"
"8","2023-06-14","-0.001596"
"1","2023-06-14","0.001562"
"2","2023-06-14","-0.003351"
"4","2023-06-14","0.001474"
"32","2023-06-14","0.001231"
"16","2023-06-14","-0.000954"
"64","2023-06-15","0.003701"
"8","2023-06-15","-0.007793"
"1","2023-06-15","0.003371"
"2","2023-06-15","-0.004775"
"4","2023-06-15","0.004035"
"32","2023-06-15","0.003809"
"16","2023-06-15","0.002772"
"64","2023-06-16","0.003540"
"8","2023-06-16","0.000169"
"1","2023-06-16","0.004469"
"2","2023-06-16","0.001342"
"4","2023-06-16","0.007472"
"32","2023-06-16","0.009074"
"16","2023-06-16","0.008192"
"64","2023-06-19","-0.005112"
"8","2023-06-19","0.004356"
"1","2023-06-19","-0.004314"
"2","2023-06-19","-0.000783"
"4","2023-06-19","-0.004485"
"32","2023-06-19","0.016005"
"16","2023-06-19","0.005538"
"64","2023-06-20","-0.001330"
"8","2023-06-20","0.001174"
"1","2023-06-20","-0.005676"
"2","2023-06-20","0.001315"
"4","2023-06-20","-0.006734"
"32","2023-06-20","0.001984"
"16","2023-06-20","-0.003266"
"64","2023-06-21","0.015384"
"8","2023-06-21","-0.000319"
"1","2023-06-21","-0.011410"
"2","2023-06-21","-0.012315"
"4","2023-06-21","-0.012699"
"32","2023-06-21","-0.024725"
"16","2023-06-21","-0.019269"
"64","2023-06-26","-0.009916"
"8","2023-06-26","-0.006966"
"1","2023-06-26","-0.013510"
"2","2023-06-26","-0.010331"
"4","2023-06-26","-0.015994"
"32","2023-06-26","-0.021930"
"16","2023-06-26","-0.022296"
"8","2023-06-27","0.002478"
"64","2023-06-27","0.000842"
"1","2023-06-27","0.018657"
"2","2023-06-27","0.005349"
"4","2023-06-27","0.022325"
"32","2023-06-27","0.013345"
"16","2023-06-27","0.018115"
"8","2023-06-28","-0.002311"
"64","2023-06-28","-0.000136"
"1","2023-06-28","0.000857"
"2","2023-06-28","-0.004146"
"4","2023-06-28","-0.001570"
"32","2023-06-28","-0.005979"
"16","2023-06-28","-0.007898"
"8","2023-06-29","0.002878"
"64","2023-06-29","0.017260"
"1","2023-06-29","0.004209"
"2","2023-06-29","0.001479"
"4","2023-06-29","0.007472"
"32","2023-06-29","0.015209"
"16","2023-06-29","0.015403"
"8","2023-06-30","0.005314"
"64","2023-06-30","0.000068"
"1","2023-06-30","0.010206"
"2","2023-06-30","-0.001811"
"4","2023-06-30","0.012387"
"32","2023-06-30","0.014428"
"16","2023-06-30","0.012348"
"64","2023-07-03","0.001283"
"2","2023-07-03","0.011190"
"1","2023-07-03","0.007561"
"32","2023-07-03","-0.000253"
"8","2023-07-03","0.002776"
"16","2023-07-03","-0.000930"
"4","2023-07-03","0.006451"
"64","2023-07-04","0.012494"
"2","2023-07-04","-0.001428"
"1","2023-07-04","0.003037"
"32","2023-07-04","0.015053"
"8","2023-07-04","0.000878"
"16","2023-07-04","0.010106"
"4","2023-07-04","0.004711"
"64","2023-07-05","0.006329"
"2","2023-07-05","-0.001072"
"1","2023-07-05","-0.004816"
"32","2023-07-05","-0.011534"
"8","2023-07-05","-0.003539"
"16","2023-07-05","-0.006224"
"4","2023-07-05","-0.005531"
"64","2023-07-06","-0.004488"
"2","2023-07-06","-0.001109"
"1","2023-07-06","-0.002337"
"32","2023-07-06","-0.000930"
"8","2023-07-06","0.001660"
"16","2023-07-06","0.000301"
"4","2023-07-06","-0.000386"
"64","2023-07-07","-0.000960"
"2","2023-07-07","-0.003336"
"1","2023-07-07","-0.001501"
"32","2023-07-07","-0.012931"
"8","2023-07-07","0.005199"
"16","2023-07-07","-0.008426"
"4","2023-07-07","-0.003986"
"64","2023-07-10","-0.005536"
"2","2023-07-10","-0.002266"
"1","2023-07-10","0.002073"
"32","2023-07-10","-0.001550"
"8","2023-07-10","0.001827"
"16","2023-07-10","0.000180"
"4","2023-07-10","0.001636"
"64","2023-07-11","-0.003454"
"2","2023-07-11","0.003216"
"1","2023-07-11","0.006182"
"32","2023-07-11","0.014144"
"8","2023-07-11","0.001317"
"16","2023-07-11","0.009693"
"4","2023-07-11","0.007406"
"64","2023-07-12","-0.008749"
"2","2023-07-12","-0.003538"
"1","2023-07-12","-0.009115"
"32","2023-07-12","-0.018334"
"8","2023-07-12","-0.006712"
"16","2023-07-12","-0.011814"
"4","2023-07-12","-0.010666"
"64","2023-07-13","0.007234"
"2","2023-07-13","0.003729"
"1","2023-07-13","0.007852"
"32","2023-07-13","0.013789"
"8","2023-07-13","0.005469"
"16","2023-07-13","0.013842"
"4","2023-07-13","0.007761"
"64","2023-07-14","0.009713"
"2","2023-07-14","0.000655"
"1","2023-07-14","-0.002041"
"32","2023-07-14","-0.001333"
"8","2023-07-14","-0.004277"
"16","2023-07-14","0.004406"
"4","2023-07-14","-0.000973"
"64","2023-07-17","-0.001520"
"2","2023-07-17","-0.003985"
"1","2023-07-17","-0.002101"
"32","2023-07-17","-0.005982"
"8","2023-07-17","0.002924"
"16","2023-07-17","-0.001732"
"4","2023-07-17","-0.002126"
"64","2023-07-18","-0.003590"
"2","2023-07-18","0.001011"
"1","2023-07-18","0.002152"
"32","2023-07-18","-0.001971"
"8","2023-07-18","0.004529"
"16","2023-07-18","-0.003353"
"4","2023-07-18","0.001562"
"64","2023-07-19","-0.006403"
"2","2023-07-19","-0.000288"
"1","2023-07-19","0.000391"
"32","2023-07-19","-0.008706"
"8","2023-07-19","0.004259"
"16","2023-07-19","-0.002095"
"4","2023-07-19","0.000178"
"64","2023-07-20","0.003297"
"2","2023-07-20","-0.004586"
"1","2023-07-20","-0.008754"
"32","2023-07-20","-0.018861"
"8","2023-07-20","-0.003252"
"16","2023-07-20","-0.012662"
"4","2023-07-20","-0.008186"
"64","2023-07-21","-0.002187"
"2","2023-07-21","0.005885"
"1","2023-07-21","0.000396"
"32","2023-07-21","-0.008441"
"8","2023-07-21","0.003052"
"16","2023-07-21","-0.008616"
"4","2023-07-21","-0.000731"
"2","2023-07-24","-0.001340"
"64","2023-07-24","-0.003942"
"1","2023-07-24","0.000086"
"32","2023-07-24","-0.000546"
"8","2023-07-24","-0.001484"
"16","2023-07-24","0.000110"
"4","2023-07-24","-0.001164"
"2","2023-07-25","0.018504"
"64","2023-07-25","0.008663"
"1","2023-07-25","0.017110"
"32","2023-07-25","0.012870"
"8","2023-07-25","0.010768"
"16","2023-07-25","0.017352"
"4","2023-07-25","0.016590"
"2","2023-07-26","0.006598"
"64","2023-07-26","-0.000323"
"1","2023-07-26","-0.001119"
"32","2023-07-26","-0.005635"
"8","2023-07-26","-0.001505"
"16","2023-07-26","-0.007346"
"4","2023-07-26","-0.003077"
"2","2023-07-27","0.002476"
"64","2023-07-27","-0.003128"
"1","2023-07-27","-0.004755"
"32","2023-07-27","-0.013100"
"8","2023-07-27","-0.000219"
"16","2023-07-27","-0.006895"
"4","2023-07-27","-0.005919"
"2","2023-07-28","0.013899"
"64","2023-07-28","0.003110"
"1","2023-07-28","0.010422"
"32","2023-07-28","0.003197"
"8","2023-07-28","0.005877"
"16","2023-07-28","0.003650"
"4","2023-07-28","0.008596"
"2","2023-07-31","0.011512"
"64","2023-07-31","0.006169"
"1","2023-07-31","0.009574"
"32","2023-07-31","-0.000643"
"8","2023-07-31","0.008536"
"16","2023-07-31","0.006576"
"4","2023-07-31","0.011503"
"2","2023-08-01","-0.001956"
"64","2023-08-01","-0.001422"
"1","2023-08-01","0.000064"
"32","2023-08-01","-0.001807"
"8","2023-08-01","0.001244"
"16","2023-08-01","-0.005924"
"4","2023-08-01","-0.002313"
"2","2023-08-02","-0.003371"
"64","2023-08-02","-0.001562"
"1","2023-08-02","-0.002183"
"32","2023-08-02","-0.001060"
"8","2023-08-02","-0.004937"
"16","2023-08-02","-0.000784"
"4","2023-08-02","-0.000689"
"2","2023-08-03","0.003020"
"64","2023-08-03","0.000534"
"1","2023-08-03","0.000574"
"32","2023-08-03","-0.001157"
"8","2023-08-03","0.003607"
"16","2023-08-03","-0.001595"
"4","2023-08-03","-0.001070"
"64","2023-08-04","0.003364"
"2","2023-08-04","0.005302"
"1","2023-08-04","-0.001153"
"32","2023-08-04","0.000674"
"8","2023-08-04","0.000185"
"16","2023-08-04","0.004923"
"4","2023-08-04","-0.000203"
"64","2023-08-07","-0.004350"
"2","2023-08-07","-0.012586"
"1","2023-08-07","-0.007272"
"32","2023-08-07","-0.010647"
"8","2023-08-07","-0.005593"
"16","2023-08-07","-0.001735"
"4","2023-08-07","-0.005695"
"64","2023-08-08","-0.005086"
"2","2023-08-08","-0.000608"
"1","2023-08-08","-0.001906"
"32","2023-08-08","-0.006203"
"8","2023-08-08","-0.000867"
"16","2023-08-08","0.001225"
"4","2023-08-08","-0.001983"
"64","2023-08-09","-0.004937"
